Sun Feb 24 18:07:46 2019    /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/PEF/profiling/results.txt

         960982 function calls (955396 primitive calls) in 18.116 seconds

   Random listing order was used

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/queues.py:222(PriorityQueue)
        6    0.000    0.000    1.040    0.173 byewait/src/services/loginService.py:18(validarUsuario)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/idna/idnadata.py:3(<module>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/constants/COMMAND.py:2(<module>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/web.py:2319(StaticFileHandler)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/Util/py3compat.py:59(<module>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/x509/extensions.py:300(AccessDescription)
       28    0.000    0.000    0.041    0.001 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/backends/__init__.py:11(default_backend)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/x509/extensions.py:1310(CRLReason)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/base_events.py:223(__init__)
        1    0.000    0.000    0.015    0.015 /usr/lib/python3.5/asyncio/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/jwt/api_jwt.py:19(PyJWT)
        1    0.000    0.000    0.012    0.012 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/algos.py:19(<module>)
        6    0.000    0.000    0.009    0.002 byewait/src/repository/loginRepo.py:10(__init__)
        1    0.000    0.000    0.000    0.000 byewait/src/handlers/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 byewait/src/model/conexion.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /usr/lib/python3.5/email/charset.py:6(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/inspect.py:2634(Signature)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/hashes.py:104(SHA1)
        2    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/tokenize.py:113(maybe)
        1    0.000    0.000    0.001    0.001 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/platform/posix.py:16(<module>)
        1    0.000    0.000    0.002    0.002 byewait/src/handlers/managerHandler.py:1(<module>)
       66    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
      465    0.004    0.000   13.344    0.029 /usr/lib/python3.5/selectors.py:424(select)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/shutil.py:65(RegistryError)
        4    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/_collections_abc.py:137(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/multiprocessing/process.py:277(AuthenticationString)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/multiprocessing/connection.py:348(Connection)
       18    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:737(create_module)
       68    0.000    0.000    0.000    0.000 /usr/lib/python3.5/ipaddress.py:1251(__init__)
       36    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/stack_context.py:224(__exit__)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/gen.py:154(UnknownKeyError)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/PublicKey/_slowmath.py:37(error)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/tarfile.py:304(_LowLevelFile)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/ssl.py:191(CertificateError)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/routing.py:595(URLSpec)
      365    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:321(__exit__)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/queues.py:22(QueueFull)
        1    0.000    0.000    0.000    0.000 {built-in method _openssl.SSL_library_init}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/core.py:4560(IA5String)
      654    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:56(_path_split)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.5/typing.py:225(__init__)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/ciphers/algorithms.py:42(Camellia)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.5/subprocess.py:834(__init__)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/backends/openssl/x509.py:214(_CertificateRevocationList)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/utils.py:45(register_interface_if)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/x509/oid.py:69(ExtensionOID)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/_teletex_codec.py:23(TeletexIncrementalEncoder)
        1    0.000    0.000    0.001    0.001 byewait/src/repository/registerRepo.py:1(<module>)
      342    0.001    0.000    0.007    0.000 /usr/lib/python3.5/inspect.py:2146(_signature_from_callable)
        1    0.000    0.000    0.010    0.010 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/__init__.py:23(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/ctypes/__init__.py:238(c_char_p)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/Util/asn1.py:196(encode)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/utils.py:16(CryptographyDeprecationWarning)
       24    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        2    0.000    0.000    0.000    0.000 {built-in method math.log}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/_types.py:2(<module>)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/x509/extensions.py:488(DistributionPoint)
      143    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
      956    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/optionfile.py:9(Parser)
     2151    0.005    0.000    0.005    0.000 {built-in method __new__ of type object at 0xa3ede0}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/locks.py:204(Event)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/http/client.py:1276(NotConnected)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/typing.py:1362(Iterable)
       42    0.000    0.000    0.000    0.000 /usr/lib/python3.5/logging/__init__.py:382(format)
       42    0.000    0.000    0.000    0.000 /usr/lib/python3.5/logging/__init__.py:379(usesTime)
       16    0.000    0.000    0.003    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/serialization.py:43(load_ssh_public_key)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/shutil.py:52(SameFileError)
        6    0.000    0.000    0.526    0.088 byewait/src/handlers/menuHandler.py:27(post)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/ctypes/__init__.py:254(c_wchar_p)
       19    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/logging/__init__.py:1556(LoggerAdapter)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/template.py:729(_TemplateReader)
      365    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:427(has_location)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/x509/base.py:409(CertificateBuilder)
        1    0.000    0.000    0.000    0.000 byewait/src/services/__init__.py:1(<module>)
  424/423    0.001    0.000    0.003    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/ioloop.py:253(current)
        1    0.000    0.000    0.001    0.001 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/httpserver.py:26(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/ctypes/__init__.py:370(PyDLL)
        2    0.000    0.000    0.000    0.000 /usr/lib/python3.5/subprocess.py:1004(_get_devnull)
        1    0.000    0.000    0.001    0.001 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/websocket.py:17(<module>)
       16    0.000    0.000    0.004    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/backends/openssl/rsa.py:254(_rsa_sig_verify)
        1    0.000    0.000    0.000    0.000 {built-in method _thread._set_sentinel}
       28    0.001    0.000    0.001    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/backends/openssl/hashes.py:15(__init__)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/constants/__init__.py:1(<module>)
       28    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/hashes.py:82(update)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/subprocess.py:1605(_try_wait)
       24    0.000    0.000    0.001    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/connections.py:82(_makefile)
     4606    0.003    0.000    0.009    0.000 <frozen importlib._bootstrap_external>:50(_path_join)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/asyncio/events.py:511(AbstractEventLoopPolicy)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/Hash/hashalgo.py:21(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/typing.py:1531(ItemsView)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/backends/interfaces.py:275(X509Backend)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/configparser.py:520(LegacyInterpolation)
       22    0.002    0.000    0.004    0.000 /usr/lib/python3.5/enum.py:88(__new__)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/pct_warnings.py:30(CryptoWarning)
       30    0.001    0.000    0.021    0.001 byewait/src/exceptions/exceptions.py:13(__init__)
       37    0.000    0.000    0.000    0.000 {method 'count' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/core.py:2501(ParsableOctetString)
       16    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/sre_parse.py:251(getwhile)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/algos.py:156(MaskGenAlgorithmId)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/Random/OSRNG/posix.py:25(<module>)
       12    0.000    0.000    0.000    0.000 {built-in method _openssl.EVP_PKEY_get1_RSA}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/asn1crypto/algos.py:411(KeyExchangeAlgorithmId)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/typing.py:904(GenericMeta)
        1    0.000    0.000    0.000    0.000 byewait/src/services/registerService.py:15(RegisterService)
     1481    0.014    0.000    0.049    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/pymysql/connections.py:1456(_read_row_from_packet)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/PublicKey/_slowmath.py:25(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/multiprocessing/context.py:22(AuthenticationError)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/asymmetric/ec.py:78(EllipticCurvePrivateKeyWithSerialization)
      124    0.000    0.000    0.002    0.000 {method 'throw' of 'generator' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/typing.py:1370(SupportsInt)
      124    0.001    0.000    0.006    0.000 /usr/lib/python3.5/socket.py:188(accept)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/tornado/netutil.py:460(OverrideResolver)
     1054    0.002    0.000    4.549    0.004 /usr/lib/python3.5/asyncio/events.py:123(_run)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/ciphers/algorithms.py:91(CAST5)
       58    0.000    0.000    0.000    0.000 {method 'copy' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/asymmetric/ec.py:141(SECT409R1)
        2    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
     1460    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:324(<genexpr>)
        1    0.000    0.000    0.001    0.001 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/Crypto/Random/Fortuna/SHAd256.py:29(<module>)
      124    0.002    0.000    0.002    0.000 {method '_accept' of '_socket.socket' objects}
       28    0.000    0.000    0.000    0.000 /usr/lib/python3.5/ipaddress.py:1612(_make_netmask)
        1    0.000    0.000    0.000    0.000 {method 'rfind' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python3.5/threading.py:485(Event)
        1    0.000    0.000    0.000    0.000 /home/jrjs/Desktop/apuntes/semestre10/PEF/final/comanda_backend/venv/lib/python3.5/site-packages/cryptography/hazmat/primitives/__init__.py:5(<module>)
